10541,2182,3595,401,7882,3306,7031,4253,8208,7484,1419,5719,9280,2336,140,2761,2349,2890,3854,10290,2223,6165,767,2978,4148,1341,10840,1981,116,1688,6929,6283,1873,5623,11038,6104,1134,1127,8090,8363,664,9748,7108,5441,8036,1905,9100,9432,8516,2589,3057,4173,5451,3610,6937,8490,9225,2601,6170,7322,2364,1060,11076,1770,1290,2509,352,3795,5594,5342,1511,8863,3757,11539,819,809,4038,8522,9857,7672,508,7844,2389,4333,4395,8273,349,8408,4447,693,19,7586,413,6419,4019,5363,877,8518,847,3457
8342,2155,3928,8115,5505,5966,3117,735,4542,3398,11908,10051,7725,795,3307,9356,4922,877,2706,3932,2975,7340,10455,6975,5045,506,3597,7609,8079,10728,4352,5701,381,11887,11315,1996,8325,5914,830,1971,1577,4443,10709,1465,6528,1228,7321,5575,8563,1613,2448,10325,3243,11961,10363,6510,7906,7125,8060,7332,7884,5572,1212,2565,3994,8661,7081,3088,7453,3368,329,3908,6183,7478,5134,9477,4359,3256,5744,1261,1641,8529,6623,6466,5937,2418,8169,8198,9517,11035,10140,10317,1112,4431,10043,1364,811,6283,8275,2831
3491,9824,10237,10128,10608,7550,4228,3495,8761,1653,4130,4497,11583,9263,4997,4416,2224,3639,10381,4567,7959,9331,8560,3498,4057,7369,5294,3295,2248,11743,11063,1615,7191,1455,981,7122,7991,6981,4843,3937,3272,5538,2503,7364,2691,5696,11060,7656,4561,5072,5401,11139,7917,175,11805,6724,5120,7816,1781,5219,8336,8648,11511,4465,5830,7492,6866,6326,8772,3759,10322,4459,7999,7660,346,1970,306,10995,6392,5209,9616,9101,4855,871,8125,11977,7781,1405,6406,3981,11818,11269,1815,2051,9457,5348,7195,3471,11047,7485
10880,3948,3996,10873,4721,890,6740,10492,1115,10404,7943,3892,7472,8039,2603,8128,2483,8351,7429,4992,7871,1814,9604,10114,11757,957,11925,11339,978,4330,3069,10444,7093,11694,11586,1856,1468,11397,2146,8669,9068,2577,2999,6453,6333,4662,4038,5025,6508,11208,10490,4453,4151,1660,8060,11229,11192,7623,11024,11320,1211,11065,1411,6521,1131,10989,138,7407,2930,7784,1890,10628,8123,11090,2255,11371,7588,4630,1438,3044,2616,7967,763,8624,11496,10301,7295,10541,7477,6422,9119,11646,11439,33,2262,8969,5304,2638,7869,10823
151,11130,4454,10950,7624,6459,277,10540,7559,6948,1730,6321,5935,1885,8134,2850,2623,272,6881,8265,3292,887,8554,4047,11110,8665,4048,1383,10954,2638,4252,3352,2641,8475,7895,6337,1738,8952,808,10560,9700,7223,7097,9314,3934,8474,854,3191,9938,5712,8263,9742,7309,5459,3582,11131,11446,4955,2809,7485,10512,10452,6321,8518,2147,11116,2553,2049,6139,5498,5367,9511,2809,5312,658,3037,8517,10814,10937,2199,1297,1361,11344,1653,10702,8540,9835,3879,846,6560,2388,1698,6217,6093,5959,6686,5421,6399,1933,11112
9171,5276,8734,10205,2443,6680,6036,10794,408,5241,1498,3116,7634,7573,2484,9432,11933,2692,1240,10807,8165,2305,7896,3238,7762,3581,8427,1150,604,8018,10158,6911,4686,2172,6256,5837,1319,9992,4437,8815,2796,6697,3696,6380,7938,9444,11863,8937,9091,7287,292,7089,11186,1149,10346,9344,3455,4339,8479,11560,1863,9597,7634,4205,4309,1725,1790,4117,3419,2877,7324,5331,5554,10666,5674,8481,3561,420,9540,123,8778,7139,1183,6875,4371,4290,5569,3195,11601,5682,789,10739,9187,8048,10786,11581,1221,1379,9851,8330
9397,443,5248,2528,7129,4982,6701,663,4984,3621,9034,7290,389,10075,3911,7530,1330,5391,5156,10635,8509,7649,10401,888,2805,8837,5345,2121,2925,1989,3046,9888,8092,1132,3637,11874,5147,1987,11527,5017,11327,11732,6135,1197,3831,5362,7292,9422,10535,2185,4210,9141,8672,1424,1325,3072,10340,2871,2629,11347,11111,7868,9756,1940,4260,136,9056,6629,4798,10244,5037,8426,10641,11847,2698,7326,6811,3112,1868,345,9404,3313,6658,8988,4212,3057,1727,8622,7513,8241,1901,10241,1943,8230,3772,1632,7121,3653,366,4139
4388,4748,2250,8437,4280,5035,11513,4169,7056,2566,9406,7509,5895,8569,12,10296,6968,109,8227,4455,11087,410,4958,3912,6376,10477,11298,8379,10894,100,8274,10142,3357,1760,3106,10638,10955,2866,9311,8249,5690,6523,4363,1405,2181,3154,1368,10168,4810,861,701,2015,9471,11284,993,257,3143,3494,7795,3074,2981,7076,2699,9342,9949,10194,1248,8786,1212,9760,6590,5434,3518,8300,2228,10162,11934,5941,10811,8864,10109,6921,4158,7001,4365,6935,5277,6284,10310,8180,4913,9143,11403,4570,10942,8442,4502,10293,9260,6642
11236,7294,1524,3141,5426,11899,6149,10808,1511,7030,1597,10780,6225,7863,3766,8862,11755,2256,4466,2923,5895,906,9345,9556,11941,10406,2610,8432,6246,3579,9795,6575,3460,6362,4429,5428,2310,4263,11324,8378,2232,8544,5270,6403,3018,107,6735,2706,1560,5330,4454,7361,11476,9712,1549,10378,11309,5341,7612,8685,10650,3717,10115,7796,3144,4239,2855,8133,6370,6974,5647,6023,1320,2612,3267,6032,1546,2204,1685,3713,7319,2472,1309,7488,815,9095,11392,3812,7784,10681,4837,5840,6366,6595,2013,9951,8227,2229,1119,3514
6380,8309,812,9473,3503,7618,6685,5775,55,3453,11191,10199,2628,5614,6022,3557,3781,6789,2512,6234,961,2449,7051,4534,3960,874,5178,4550,619,11541,4934,2799,10843,11200,2528,10425,7051,10082,5820,9543,3777,9157,8403,3118,7491,9421,11472,10670,951,4049,5214,4616,10056,192,3457,5152,9877,9783,1303,5047,5185,1009,2477,3841,5696,10749,8307,10097,1880,3570,4328,6080,11194,4448,3874,5876,9473,1074,10550,919,4813,4457,3654,4718,8385,7455,8990,9002,4998,10115,1774,7394,8088,784,2137,6317,5304,4903,11439,2718
6882,11840,10784,10518,7536,11346,855,3501,860,4697,2889,9545,4024,10249,8869,4346,8700,6944,11231,2805,5368,5566,6406,1297,1990,8917,6275,531,8508,7431,1989,10855,8312,8874,1240,6958,576,8087,3181,9956,10921,9998,3284,994,6176,3930,4674,6986,5158,9508,8120,2300,11402,11364,1002,3130,6463,9784,11612,9316,7632,6072,6800,6413,4084,487,9731,4257,5499,4639,1443,2904,4810,7631,8241,10402,2628,6982,2172,3686,11237,4598,10131,7786,5717,68,4077,8215,440,3970,926,3959,10321,5808,1489,4072,11216,1620,707,8448
3048,1378,6092,10150,9887,9540,3835,11740,9308,1181,6482,1242,9821,11794,7989,8037,11300,8436,670,423,658,5905,3476,1019,1391,3280,6172,5439,6717,1671,4962,7159,6859,10531,2151,11716,7517,9961,1312,11508,11956,2121,11266,2033,481,3867,8696,6423,11560,1529,8090,3961,1941,1521,705,7433,1571,6217,11735,2127,699,11671,1671,171,10928,7834,6021,7027,2544,1422,3866,3478,4433,1806,11911,215,10971,5039,824,3837,7881,933,6462,5751,10569,3549,4282,125,1542,5888,9269,2167,2006,439,933,957,6940,5821,265,9694
5767,11787,11780,7428,6327,7052,8246,2075,109,8330,11679,10990,935,7076,190,745,4864,4457,8958,6736,1197,10445,7377,4685,903,7115,682,743,5705,7653,1538,10636,5066,9129,5245,8568,7527,6815,11153,7438,11662,6935,707,8285,3554,1310,8313,2257,6418,10521,4130,1000,11578,2255,8112,2006,9594,10655,233,6366,11623,4309,8517,10690,5423,8715,10340,8787,9536,6609,2921,379,4261,1296,9009,7290,242,4320,7985,6760,11544,10217,6335,8789,3265,3873,2144,7855,3812,8159,10250,5282,507,5983,2014,11225,97,7406,10225,9142
9986,7634,8961,3051,10824,4495,9173,11197,1001,1387,7742,4838,11394,4578,4351,8690,5482,5705,11354,4810,10580,5541,6158,3099,11815,8503,10105,6746,11271,1239,3106,1803,6389,2303,4961,2585,10227,2273,9462,11558,10597,6197,4429,4082,11956,11149,8708,2945,11619,6870,11235,10695,2790,3159,10163,3628,6386,6850,6522,3305,459,3235,10049,7621,705,455,164,3659,11021,8679,2150,6004,9256,9156,10257,874,1596,7347,9992,10163,4532,1837,4788,4510,706,10806,1964,2438,11333,8236,3035,4503,4853,5997,7209,646,5616,4459,11784,9342
5892,9015,5356,7968,7164,9005,4538,486,1672,8008,3180,3453,4975,6679,6787,8640,3740,4827,10787,1821,4069,2279,4241,5608,1038,10463,5066,314,4343,2400,10242,7816,2269,4939,10749,10755,5553,7569,1104,8846,466,634,9574,2031,7072,6275,9366,1583,5855,7261,3684,3161,7632,12,11480,11689,4630,9043,8196,4778,9596,8892,11812,7753,9776,8352,11108,7663,11793,10547,10825,2951,3641,6014,10619,11568,7468,3703,11070,8388,10472,3025,10681,5918,3753,4320,11842,4755,4907,6741,7960,4561,7455,4532,10007,9642,1608,10065,6334,2079
11174,9594,3894,7572,10458,3246,11296,971,734,5215,9387,9575,7361,2231,10124,5784,6649,185,1023,8271,6803,787,1692,2078,11191,1090,2464,3344,11735,11230,9611,3626,4259,666,168,707,6518,11334,1212,9082,83,9856,10585,8822,1314,1952,11656,6513,5612,3775,6839,9331,2054,2692,10069,4517,6186,5486,5062,6225,9931,10277,293,1152,11694,8451,2615,2575,4691,1713,9441,886,9590,5172,5443,5300,3512,4316,9259,4153,5800,9736,4309,3811,6223,9371,11178,7327,10214,3479,2192,10828,3905,3408,1687,10362,8611,7689,8094,113
11463,186,3253,4742,11065,895,9640,9285,11390,10413,7356,11889,1867,7986,3182,2127,10159,3907,3239,3806,10613,9945,10156,2702,5197,7266,1141,11480,2035,3179,7655,10628,4341,11368,8450,5730,3985,4158,1783,5735,8131,9640,5307,6240,52,10000,6206,4549,660,4280,6192,3804,3528,6918,8177,6080,4241,495,6416,2063,286,8130,10618,2694,1473,5215,11775,7091,6632,849,7005,5463,5152,1759,9086,5594,3855,10387,7313,10286,157,1872,2965,1641,10131,6688,10208,2987,6297,4025,882,887,7734,2629,5554,907,1752,8976,1233,3002
3455,4146,7564,1299,7194,5456,871,2690,5702,11365,4530,2586,2050,3976,3385,1064,5621,8402,904,10695,2014,4591,1764,8849,3001,10523,6759,3057,1439,11048,5263,9349,626,9285,1760,8865,4100,10101,11559,7737,4210,1393,7489,6488,5823,5552,10647,2959,10254,3886,3076,10525,2005,1484,3664,6082,10245,3113,8657,6202,4161,1865,11035,3695,5112,7238,3104,9276,242,11388,4784,7012,3087,294,911,3082,7667,4321,2500,8610,702,10349,11801,7779,8828,708,1775,2916,5688,5299,9799,7189,4244,9635,10823,7268,7157,756,6168,2027
3226,5527,10273,11423,3305,1454,10191,80,8853,6416,1733,10314,11837,1064,8742,3448,10519,1962,7924,8184,11353,2391,834,433,7988,8865,3647,3939,4352,11480,2670,3106,5959,6927,2890,2869,7959,1098,1957,2153,4510,5490,5246,3578,976,1297,409,3844,1672,594,10931,1437,729,9663,4517,1618,10389,7157,2523,7329,1046,1435,3171,9651,1704,11678,10810,10935,6162,7549,8057,9800,8502,9589,2903,7348,7489,10705,7224,9464,10713,9791,4361,5623,8346,7699,2101,7508,10588,2248,709,8221,6240,1141,11863,530,224,8906,1818,3209
3547,693,10574,10029,7524,10070,10667,9161,7441,9167,1700,9815,134,11954,6404,2180,3725,4656,8521,11141,8040,9041,10697,10053,7873,9427,9837,9327,6041,8019,5755,1563,4253,4416,7713,14,2300,6917,8077,3133,855,5559,5008,7911,3494,10728,10933,2621,8752,4781,11181,8491,11011,2951,1658,4458,3256,11128,3621,3066,10815,7570,11225,686,4933,6070,11555,9870,6737,8705,5490,3818,815,8898,7845,1645,10235,10978,2233,6748,9667,6188,11227,6126,10194,11719,8539,6854,8409,6928,5343,10708,9995,9129,8864,10600,8977,9641,10369,4270
6673,10188,1799,3190,4925,5999,2396,11589,2323,11219,11663,3675,1473,7240,5934,11252,10569,10637,6365,9266,10374,5675,5897,3299,193,5799,2608,5485,11377,1445,1949,11249,8483,6159,9985,7601,7729,9897,9249,2417,2401,7964,1705,1661,10415,6728,6392,6295,10152,1132,11786,763,6003,8935,8441,1229,8572,7075,8213,10152,5142,2859,5384,5612,8835,7565,3833,8290,5199,2857,1277,6874,8483,11525,4719,4608,10630,11372,2779,102,6695,3266,10437,11950,6692,6837,5681,4209,4969,6020,6840,9146,9182,5567,3524,1265,11526,10119,8571,2127
11192,5642,10904,3304,6613,885,9709,1770,9758,5420,1982,5004,5848,2520,810,9545,2879,9268,7020,4925,7824,5741,11922,6223,6124,8499,4554,7513,1503,10892,9156,5613,6449,4102,2252,4822,6628,11850,4282,11025,5340,11974,11908,9801,5409,5760,9419,3628,3000,7059,417,9637,5991,7449,11273,9873,6246,8215,11087,9155,2766,10812,2410,4084,6201,541,5427,1633,5402,5950,8630,11185,4718,8849,6438,9061,5951,10661,10393,8860,4016,11851,11399,4994,4672,3746,2077,7108,2375,8896,4549,1796,4506,10080,8746,1824,5467,10242,7398,3473
3062,1632,7805,10872,2394,3256,5181,10659,168,7895,8184,6042,11505,9636,8681,5204,1500,5105,537,11722,345,4338,4711,353,7108,6056,8710,3001,11955,6144,9317,10472,6458,7527,9148,5200,6446,9411,588,10625,2608,10213,3218,8165,10183,7429,4569,4155,9594,285,10772,7574,11458,7983,67,5205,7569,7063,431,11648,8354,1895,9071,4463,2536,1921,8344,6267,3846,11929,6742,2233,945,6118,8526,2599,7015,3074,5626,8966,8220,2708,11068,5939,9431,8905,1667,8878,474,3498,10103,5446,2617,1662,11058,8689,11896,5361,7021,9694
7635,4297,10914,6975,3201,424,7393,7788,2424,1189,9708,4616,354,1927,8363,6451,7414,3719,6235,1247,11358,1373,9670,1637,691,7554,4605,2542,6206,11152,11668,1025,4203,2107,1867,5234,2200,7545,4447,10167,4844,7587,7793,741,11026,3360,8555,8575,1972,3085,2671,1615,8737,6151,11157,1903,4815,10324,10993,1758,1700,5855,1440,10934,7958,3826,11445,5784,7888,1885,1571,11110,3117,7059,5912,1730,4075,10732,532,2660,8970,4058,3509,5127,11192,4824,573,11136,4120,6888,5594,7677,9980,8181,1297,6796,8924,5461,5609,7282
11760,10887,569,6650,334,6771,11044,1475,4453,4987,9232,8553,1827,3838,8313,55,5907,9026,5110,919,5627,3144,2805,11758,6260,4052,19,4422,3276,3527,11622,7556,10259,7222,7826,364,9887,5491,1492,6227,687,7875,4576,11125,8021,2087,11772,7645,10837,1811,8831,6898,265,7228,1584,11309,11407,3185,10880,3620,7873,252,9831,8394,11525,7877,11368,2225,11240,387,11066,3285,2127,3288,8582,3957,10119,11475,2998,6273,7883,4207,6362,3455,3894,6667,5703,8655,5083,3709,9087,9925,3107,2439,4454,1702,4565,11239,3943,5106
5566,3500,1337,4969,611,5969,7996,8270,7621,5594,9719,11712,7806,3439,2220,7054,1892,2165,10408,4383,7578,2202,4114,3959,6924,5478,11801,11440,5162,6362,8475,10479,9239,10414,10929,5261,7097,9139,2730,4646,4323,3200,5340,769,1056,6066,3456,3270,9287,1533,8059,1312,8268,10313,2505,1543,9128,10145,5347,7914,2996,1680,808,3056,3521,6217,5647,2422,1259,789,7703,4159,7463,8289,9,7021,4582,1563,5251,9751,7796,5253,7571,3169,11068,11117,3883,463,1141,57,8631,1252,11458,10397,9417,5795,7103,11685,402,9701
9656,10377,7957,1179,5525,10625,10405,8237,9316,8862,9821,8411,6783,7377,7280,3840,11223,7648,4768,5741,1179,8996,9793,2564,8831,450,4064,3532,347,40,5545,9756,5483,10606,7569,8770,11074,3194,10982,10518,5318,3046,7820,5521,4394,1377,10374,11190,10088,543,1160,225,1540,3391,1570,44,6876,10881,5324,7380,3682,10674,8511,11549,9314,9341,9042,2331,6036,6527,1043,2063,9617,4154,1960,2535,2097,11955,1520,4813,9627,11044,5605,4462,11066,1459,5754,2917,4376,8207,9780,8034,9951,9001,2684,3793,1790,8735,1635,2005
10999,6315,11588,2236,1884,5275,11077,267,11123,3639,6430,415,6396,4848,940,6041,8014,9936,343,10292,2134,10577,10548,1963,8565,10490,192,10626,5969,1959,108,6856,893,3849,3639,631,6830,5696,10819,10570,9010,1072,2071,6594,2969,7940,2173,10642,8527,11756,8670,6720,2540,10676,6248,9110,1744,6095,5202,1900,5766,6909,10513,2139,5892,11850,4114,8877,865,9947,872,5831,11331,5147,1822,5464,10490,5935,11845,6172,6488,7998,11215,11225,55,6809,590,5266,9562,11303,11399,1949,10957,5294,10727,5488,7817,639,6585,2946
4217,6296,2796,8122,10209,3502,5840,11236,7219,9421,3195,8287,10760,8801,5359,2081,8729,8184,1428,11587,106,9699,2507,7529,7267,8866,2763,11235,4059,10799,5639,5570,3416,11484,4578,9591,499,1621,8639,10144,5369,4828,10940,7054,10167,8933,11499,6032,1508,7881,764,5398,11047,3423,4328,1700,7337,1692,10730,6618,4803,1655,9761,7120,4664,6735,7620,5096,6377,2928,7674,5080,3715,185,11351,6134,398,4348,715,4654,458,8709,4212,5142,3815,9766,1323,10522,4503,6705,4339,3476,4353,11749,221,11165,6497,662,6375,9830
6788,3085,4957,8420,5990,1561,11718,2638,4423,10960,6323,3064,4797,10470,2307,4232,1625,6269,11196,1751,9205,1029,11550,2095,4052,2417,10527,3154,9931,4914,2850,10413,8794,5188,1100,7409,9529,1882,6766,7777,2853,11323,2748,5564,8148,6110,2135,11318,4668,3208,5474,9271,4661,6405,9988,1219,3179,3728,3325,5473,10717,5540,4547,10205,2666,1391,4975,10605,3860,3462,9354,2989,1553,2075,1652,6525,11617,2464,5893,4638,1645,2013,11336,617,7595,628,1716,6852,7684,2913,3599,8120,10935,9281,7069,2040,2146,5978,10805,4806
3455,1505,6798,6821,6452,8105,6538,10177,4565,2430,10492,1523,1941,5340,8117,10194,4554,4315,2308,7643,6616,439,6776,5822,1025,6294,9212,8030,1834,6780,4940,2846,5047,2685,2464,4142,170,3644,6649,3052,3662,10257,4694,9883,378,9413,11213,5954,6023,11598,790,3521,4653,7061,386,4403,11253,7029,2569,11972,599,11289,6833,6858,4305,10808,2772,9375,586,6569,10618,2505,1562,508,7806,8022,11937,9907,675,3807,9407,11767,6909,11589,1111,10427,10243,5516,2920,8707,3480,8530,986,6934,7114,9917,6711,7935,10617,2098
4683,5656,1747,5342,8245,10030,11103,3353,1340,9929,4630,10602,10214,10043,336,11070,4394,2618,10016,5159,9571,7517,5288,11517,6223,9812,11543,5208,2928,5245,2207,3873,8052,10696,5470,8515,6614,11118,2080,5847,2366,4679,4609,1393,5382,6193,370,2264,5781,3109,9090,8219,1183,1153,1138,6481,6959,2681,10722,7723,4836,2350,11822,3357,10172,166,10779,5983,5840,1693,726,139,5400,164,222,10441,1770,6741,11706,7433,2375,2267,4506,2530,7166,10313,8305,689,210,730,3541,9937,7961,10901,360,8662,6891,8123,4801,5037
8831,9439,8091,670,2533,9607,7340,6254,7011,5584,3965,10679,10658,4605,10064,2391,4555,10612,2484,7175,6076,3299,3251,3735,1377,2627,5206,438,3379,7235,4153,1598,1193,2766,2238,109,5687,4827,10434,8531,1019,10228,11514,9321,3253,8366,4907,2039,4490,3329,5373,11143,2450,1445,874,8733,6133,10824,6103,11474,9930,2338,9335,4443,7858,6286,3566,6153,3817,7884,742,2765,9226,4006,3088,4911,9227,4772,8727,5378,5703,4531,11193,4698,8664,5570,4472,5411,8598,8051,10626,277,7434,2682,10041,8134,6465,6375,7924,11955
8364,4267,3261,10903,1605,2556,8107,9106,9823,667,2970,7317,7981,8470,7388,7338,7298,9769,10010,8347,4420,7855,7371,9944,2066,3551,9586,9304,9344,4812,8032,4453,4264,1865,11340,6925,2015,931,2686,2695,8793,6565,11502,4392,7938,7177,9749,2026,2777,11748,9271,10831,6406,5630,4667,2779,5074,3152,7136,5174,9611,10111,1533,6626,1277,6055,2373,17,9373,6357,6885,7677,11585,6539,2644,8553,2082,5308,2689,3951,3939,739,5861,6808,1560,724,10171,5305,3302,6030,7573,10639,7302,11931,3672,7290,3710,4949,10156,8326
10074,8987,4322,6580,6906,3053,6524,5889,397,10138,2375,2311,7301,8097,3335,10959,6266,63,2422,3355,7442,2706,10273,3008,11962,4810,11322,1607,7444,3102,2674,8630,3683,10541,5115,3918,407,3807,1912,8511,7626,3120,10603,8430,4139,10294,8581,7202,5436,6863,2381,6443,4219,3828,8562,7983,1160,8116,7318,11273,5754,6819,10672,5441,6288,2940,3589,6733,1704,4910,2888,10490,2597,1484,3725,11457,7097,8348,1499,7515,4213,7722,4338,4338,2574,7851,3935,3659,3118,3708,10464,3282,4425,1373,24,7296,4709,7893,9613,6223
6499,1726,6654,6136,6683,2490,11485,6659,10179,1249,8635,4991,5191,5797,5871,4554,3909,4402,11304,2389,9504,744,1117,7413,1702,6852,1606,7393,5313,529,9425,8763,5039,10390,1406,5598,422,701,5748,683,771,4062,1455,8968,6088,3200,327,9366,6463,487,1279,2118,8820,10619,6051,3303,4416,4703,1133,3823,6550,1803,4545,209,7134,6704,4520,6456,327,807,3035,9044,414,9187,7814,2209,11102,915,8991,7723,6347,2558,4730,10653,329,8410,4602,7130,8314,10652,501,2748,7396,1726,2279,11811,3505,2170,2266,3883
1729,3320,5347,1636,3433,11286,7808,8607,11830,8467,1670,2623,10741,3598,6731,6035,8490,6229,5428,11732,3026,11464,7976,10347,6356,5114,5466,1292,8726,9172,10668,11477,2220,11317,6981,9894,5353,2060,11224,9523,3620,2709,4065,10523,4742,4751,1861,4832,8069,6350,11461,661,1694,10157,10283,9782,6057,6507,11755,233,8942,11384,3117,3631,6023,8461,9239,3914,10473,4845,2425,5519,2497,2893,160,11857,4712,10774,1672,1640,4247,9211,1421,6220,5269,380,826,9984,2525,3958,10263,4512,8446,11064,2998,11405,9196,3395,4065,2327
5909,3485,414,484,4025,1842,10419,4872,2412,950,7064,3880,11438,9946,45,8468,1851,3380,3045,2083,11338,4263,7540,7853,7561,5072,8157,7445,9490,5881,10047,10513,11476,395,11089,2281,295,8842,4665,800,3606,9214,9680,7339,11948,5494,4262,8978,7781,6987,4687,9628,6818,10168,3919,11629,2510,9862,7878,7309,2680,11892,789,736,3234,9060,1838,8379,2541,5387,11130,274,10924,8064,10267,10937,4205,8121,7417,8868,6919,6800,654,6998,1507,11507,2028,5217,2256,5602,11475,781,8387,3221,1307,2108,3978,9411,1468,589
11717,6541,797,2790,4879,791,10670,2719,8936,2840,808,5097,4811,10552,11594,11093,4737,2003,9533,4504,152,2491,6405,2042,9001,11798,10694,7958,7258,9869,4212,5236,4282,2134,6937,6926,140,7807,6062,11384,1155,11614,5807,3,9323,6659,10398,275,10345,1670,11301,6883,6467,5430,7399,1000,9409,7579,11725,1204,9043,2718,926,1054,7065,4414,1264,3175,5889,2657,4504,4554,7957,5515,9894,6987,4933,6875,8794,8284,1326,7655,3947,3420,5200,9845,9699,4431,1490,3998,837,11198,8433,419,1942,9003,7011,5305,8532,6315
3652,6453,8802,10323,5877,8395,202,3159,4388,8082,7664,7451,10520,3092,6431,10785,4567,2289,2852,8460,4509,9370,9652,10929,9622,7023,9215,9975,6689,9482,6529,11134,1836,2977,2711,2965,6704,4734,6358,11042,4589,6996,3260,9443,8108,7305,8362,3619,779,11320,10980,5643,832,3197,5938,2918,2775,2314,3371,11616,4780,9661,10966,10609,5390,10795,429,8832,524,7483,11333,4050,5610,6365,8748,10047,4673,5414,11390,10668,2241,3862,5642,6391,8517,7803,6924,11209,2907,11584,6249,2215,6651,6565,5055,4196,7635,5196,7151,4824
1765,4061,3752,8604,5895,8252,1925,4996,8261,2581,8805,6547,11833,4253,1690,3825,8878,11471,3033,8210,5530,10720,520,4398,5851,11076,1516,7232,6875,6402,9180,5322,455,305,7727,182,3297,4771,2216,6456,5892,11790,2367,445,5869,1183,472,9867,3062,9444,8932,820,908,2238,2032,8761,8859,10363,3876,11224,2836,6981,1845,8715,10417,6446,2793,2508,3241,6487,7759,6574,4978,3385,3173,7696,1078,10973,10254,4826,4401,1915,701,1346,4283,5797,2420,1804,4164,4874,10469,4932,709,10232,11228,6531,5168,8619,2868,2772
8628,3440,979,778,8597,8956,551,3268,3394,2856,3943,6707,11581,7979,6900,1331,9476,6282,8039,9034,52,1513,8972,11225,3204,4212,7483,6594,4064,2467,5601,5225,1611,3082,3998,5693,11624,7081,8962,9719,7516,1759,10146,3494,579,6284,5559,3679,8616,1261,7251,2880,2577,130,5007,3381,2034,8026,4366,1386,9048,4488,6826,8575,1487,1200,11769,724,10586,1176,2626,32,112,8588,10232,4017,3252,2785,7284,2858,11386,907,11506,891,6211,4434,11206,2801,7325,4019,2794,3788,3161,8900,9314,9045,3117,9351,7894,4305
4765,8287,8225,2340,3315,1347,11071,2750,6573,7021,9410,8424,8935,4251,10168,11366,5103,6475,11830,6181,3567,2880,4107,5164,3370,589,3724,9362,8863,2234,11842,7279,10245,5237,10342,11038,11014,11516,887,10417,10612,8103,5653,9478,11190,8045,7268,1355,8847,3369,7013,7130,11376,9356,5394,10925,1017,10549,3499,5943,3780,593,1564,10544,11684,3694,3961,1347,9410,3067,7052,3851,8868,2141,1442,9720,6092,1888,10847,5365,10113,1773,11086,10220,11731,10988,11873,9596,8493,9808,5050,7954,3896,5495,7878,7533,9840,7902,3325,6876
8938,8736,1710,2483,11374,11399,11220,5208,11135,7270,2149,10722,10255,7638,6221,4931,2058,1030,4609,1594,10996,7234,3398,254,1695,1006,1593,1508,11906,9108,7017,11656,7322,9873,6534,6916,8886,9044,10064,10405,715,172,5266,5476,2340,9709,8647,4205,7387,8469,2586,8503,7268,10801,1220,11011,9574,672,10027,2571,2049,9079,8217,7914,1759,2784,3972,5005,10640,10649,11343,1615,320,7011,7843,7650,7908,10097,11652,6092,8713,5895,1483,8155,9928,7177,2806,7900,437,11252,9813,6381,10259,1991,5595,2365,9125,1797,9968,9628
9096,7785,2266,5898,1453,4478,7830,9960,4228,8225,10380,6916,8971,5147,9525,9774,3147,10596,3758,4089,4760,6100,9706,5092,10588,4834,9453,1122,10777,11917,4105,3662,7795,2663,3470,11049,8765,10161,6733,10506,8464,3228,8988,211,11226,721,5898,5558,11403,10833,10343,1993,8590,3149,1690,8796,7999,1686,7918,9110,657,3019,3130,3426,9955,9016,7571,7512,5885,4094,7794,7013,7110,6155,1250,3557,1801,9156,7956,271,247,2262,7927,1125,5481,9055,4593,6687,6857,4380,353,8710,11122,9186,5358,6401,2018,2710,10883,9081
1851,7934,11658,7246,5996,7463,7102,6909,6035,2986,4603,1947,1638,1008,3233,4693,5207,1644,3854,4061,5090,9815,5463,10838,4342,6979,10880,6895,3343,3751,2010,642,795,4560,7180,5500,9608,6013,9561,10980,2270,1618,8558,8970,7993,3868,1217,3607,8475,3486,3275,2746,3684,5154,5601,3474,10701,9123,11392,5373,10847,3946,11170,8358,7074,4418,11044,10888,11056,175,9204,10908,10431,4820,913,10661,9397,6488,11435,2439,2214,10425,406,11089,10897,9385,6613,2609,1599,2116,6199,11886,1505,8793,11861,11332,127,11153,120,5212
1040,6703,9769,11294,5255,8482,4356,5902,5000,7215,5031,4318,1958,1379,8577,7144,2704,1280,3153,6126,7833,7856,939,1064,395,1393,11167,6010,1892,6593,11559,3380,8357,7208,8368,11754,11354,3545,3338,9768,10167,7321,105,7636,10615,5824,8655,8429,5847,5715,10958,7099,10382,5369,7942,10795,970,5545,6912,5945,7518,11417,3457,1668,10211,2367,129,6684,7266,5557,7706,7705,6493,5542,1801,6054,7805,1381,238,7965,2278,3626,560,6269,3394,4817,9677,5750,9827,2270,2080,6838,4504,8328,10348,11901,553,10094,724,11850
